gender,emotion,labels,source,path
male,neutral,1,SAVEE,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/SAVEE/Audio/KL_n06.wav
male,neutral,1,SAVEE,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/SAVEE/Audio/KL_n07.wav
male,neutral,1,SAVEE,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/SAVEE/Audio/KL_n08.wav
male,neutral,1,SAVEE,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/SAVEE/Audio/KL_n09.wav
male,neutral,1,SAVEE,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/SAVEE/Audio/KL_n10.wav
male,neutral,1,SAVEE,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/SAVEE/Audio/KL_n11.wav
male,neutral,1,SAVEE,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/SAVEE/Audio/KL_n12.wav
male,neutral,1,SAVEE,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/SAVEE/Audio/KL_n13.wav
male,neutral,1,SAVEE,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/SAVEE/Audio/KL_n14.wav
male,neutral,1,SAVEE,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/SAVEE/Audio/KL_n15.wav
male,sad,4,SAVEE,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/SAVEE/Audio/KL_sa01.wav
male,sad,4,SAVEE,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/SAVEE/Audio/KL_sa02.wav
male,sad,4,SAVEE,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/SAVEE/Audio/KL_sa03.wav
male,sad,4,SAVEE,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/SAVEE/Audio/KL_sa04.wav
male,sad,4,SAVEE,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/SAVEE/Audio/KL_sa05.wav
male,sad,4,SAVEE,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/SAVEE/Audio/KL_sa06.wav
male,sad,4,SAVEE,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/SAVEE/Audio/KL_sa07.wav
male,sad,4,SAVEE,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/SAVEE/Audio/KL_sa08.wav
male,sad,4,SAVEE,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/SAVEE/Audio/KL_sa09.wav
male,sad,4,SAVEE,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/SAVEE/Audio/KL_sa10.wav
male,sad,4,SAVEE,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/SAVEE/Audio/KL_sa11.wav
male,sad,4,SAVEE,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/SAVEE/Audio/KL_sa12.wav
male,sad,4,SAVEE,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/SAVEE/Audio/KL_sa13.wav
male,sad,4,SAVEE,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/SAVEE/Audio/KL_sa14.wav
male,sad,4,SAVEE,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/SAVEE/Audio/KL_sa15.wav
male,surprise,8,SAVEE,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/SAVEE/Audio/KL_su01.wav
male,surprise,8,SAVEE,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/SAVEE/Audio/KL_su02.wav
male,surprise,8,SAVEE,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/SAVEE/Audio/KL_su03.wav
male,surprise,8,SAVEE,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/SAVEE/Audio/KL_su04.wav
male,surprise,8,SAVEE,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/SAVEE/Audio/KL_su05.wav
male,surprise,8,SAVEE,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/SAVEE/Audio/KL_su06.wav
male,surprise,8,SAVEE,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/SAVEE/Audio/KL_su07.wav
male,surprise,8,SAVEE,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/SAVEE/Audio/KL_su08.wav
male,surprise,8,SAVEE,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/SAVEE/Audio/KL_su09.wav
male,surprise,8,SAVEE,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/SAVEE/Audio/KL_su10.wav
male,surprise,8,SAVEE,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/SAVEE/Audio/KL_su11.wav
male,surprise,8,SAVEE,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/SAVEE/Audio/KL_su12.wav
male,surprise,8,SAVEE,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/SAVEE/Audio/KL_su13.wav
male,surprise,8,SAVEE,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/SAVEE/Audio/KL_su14.wav
male,surprise,8,SAVEE,/content/drive/Shared drives/מבוא ללמידה עמוקה - DL/פרויקט/Datasets/SAVEE/Audio/KL_su15.wav
